z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
45,53,98Rh,0,8.74,m,0.16,EC+B+,100,
45,53,98Rh,0.056299999999999996,3.6,m,0.2,IT,89,5
45,53,98Rh,0.056299999999999996,3.6,m,0.2,EC+B+,11,5
45,52,97Rh,0,30.8,m,0.6,EC+B+,100,
45,52,97Rh,0.25876,45.8,m,1.7,EC+B+,94.4,0.6
45,52,97Rh,0.25876,45.8,m,1.7,IT,5.6,0.6
45,55,100Rh,0,20.5,h,0.3,EC+B+,100,
45,55,100Rh,0.1076,4.6,m,0.2,IT,98.3,
45,55,100Rh,0.1076,4.6,m,0.2,EC+B+,1.7,
45,54,99Rh,0,16.1,d,0.2,EC+B+,100,
45,54,99Rh,0.06440000000000001,4.7,h,0.1,EC+B+,99.84,
45,54,99Rh,0.06440000000000001,4.7,h,0.1,IT,0.16,
45,49,94Rh,0,70.6,s,0.6,EC+B+,100,
45,49,94Rh,0,70.6,s,0.6,ECP,1.8,0.5
45,49,94Rh,0+X,25.8,s,0.2,EC+B+,100,
45,46,91Rh,0,1.47,s,0.22,EC+B+,100,
45,46,91Rh,0,1.47,s,0.22,ECP,1.3,0.5
45,46,91Rh,0.1729,&asymp;1.5,s,,EC+B+,,
45,46,91Rh,0.1729,&asymp;1.5,s,,IT,,
45,46,91Rh,0.1729,&asymp;1.5,s,,ECP,,
45,45,90Rh,0,29,ms,3,EC+B+,100,
45,45,90Rh,0,29,ms,3,ECP,0.7,
45,45,90Rh,0+X,560,ms,20,EC+B+,100,
45,45,90Rh,0+X,560,ms,20,ECP,9.6,1
45,48,93Rh,0,12.2,s,0.7,EC+B+,100,
45,48,93Rh,0.267,,,,EC+B+,,
45,47,92Rh,0,5.64,s,0.06,EC+B+,100,
45,47,92Rh,0,5.64,s,0.06,ECP,2.1,0.2
45,47,92Rh,0+X,3.18,s,0.22,EC+B+,100,
45,47,92Rh,0+X,3.18,s,0.22,ECP,1.7,0.3
45,44,89Rh,0,120,ns,<,EC+B+,,
45,44,89Rh,0,120,ns,<,ECP,,
45,44,89Rh,0,120,ns,<,P,,
46,83,129Pd,0,31,ms,7,B-,100,
46,83,129Pd,0,31,ms,7,B-N,,
46,83,129Pd,0,31,ms,7,B-2N,,
46,82,128Pd,0,36,ms,5,B-,100,
46,82,128Pd,0,36,ms,5,B-N,10,7
46,85,131Pd,0,,,,B-,100,
46,85,131Pd,0,,,,B-N,,
46,85,131Pd,0,,,,B-2N,,
46,84,130Pd,0,,,,B-,100,
46,84,130Pd,0,,,,B-N,,
46,84,130Pd,0,,,,B-2N,,
46,81,127Pd,0,38,ms,2,B-,100,
46,81,127Pd,0,38,ms,2,B-N,9,3
46,81,127Pd,0,38,ms,2,B-2N,,
46,80,126Pd,0,48.6,ms,0.6,B-,100,
46,80,126Pd,0,48.6,ms,0.6,B-N,4.9,0.9
46,80,126Pd,2.4064,23,ms,1,B-,72,8
46,80,126Pd,2.4064,23,ms,1,IT,28,8
46,72,118Pd,0,1.9,s,0.1,B-,100,
46,71,117Pd,0,4.3,s,0.3,B-,100,
46,74,120Pd,0,492,ms,33,B-,100,
46,74,120Pd,0,492,ms,33,B-N,0.7,
46,73,119Pd,0,0.88,s,0.02,B-,100,
46,73,119Pd,0,0.88,s,0.02,B-N,,
46,73,119Pd,0.45,0.85,s,0.01,B-,,
46,73,119Pd,0.45,0.85,s,0.01,IT,,
46,70,116Pd,0,11.7,s,0.6,B-,100,
46,79,125Pd,0,64.2,ms,1.7,B-,100,
46,79,125Pd,0,64.2,ms,1.7,B-N,3.7,0.4
46,76,122Pd,0,195,ms,4,B-,100,
46,76,122Pd,0,195,ms,4,B-N,2.2,
46,75,121Pd,0,290,ms,1,B-,100,
46,75,121Pd,0,290,ms,1,B-N,0.8,
46,78,124Pd,0,94,ms,4,B-,100,
46,78,124Pd,0,94,ms,4,B-N,0.89,0.2
46,77,123Pd,0,109,ms,2,B-,100,
46,77,123Pd,0,109,ms,2,B-N,1.4,0.3
46,77,123Pd,0+X,,,,B-,100,
46,77,123Pd,0+X,,,,IT,,
46,61,107Pd,0,6.50e+06,y,3.00e+05,B-,100,
46,61,107Pd,0.21459999999999999,21.4,s,0.5,IT,100,
46,63,109Pd,0,13.437,h,0.013,B-,100,
46,63,109Pd,0.1889903,4.694,m,0.002,IT,100,
46,69,115Pd,0,25,s,2,B-,100,
46,69,115Pd,0.08921,50,s,3,B-,92,2
46,69,115Pd,0.08921,50,s,3,IT,8,2
46,68,114Pd,0,2.42,m,0.06,B-,100,
46,65,111Pd,0,23.6,m,0.1,B-,100,
46,65,111Pd,0.17218,5.565,h,0.012,IT,76.8,1
46,65,111Pd,0.17218,5.565,h,0.012,B-,23.2,1
46,67,113Pd,0,89,s,3,B-,100,
46,67,113Pd,0.08109999999999999,0.3,s,0.1,IT,100,
46,66,112Pd,0,21.027,h,0.019,B-,100,
46,50,96Pd,0,122,s,2,EC+B+,100,
46,52,98Pd,0,17.7,m,0.3,EC+B+,100,
46,51,97Pd,0,3.1,m,0.1,EC+B+,100,
46,57,103Pd,0,17,d,0.033,EC,100,
46,54,100Pd,0,3.63,d,0.09,EC,100,
46,53,99Pd,0,21.4,m,0.2,EC+B+,100,
46,55,101Pd,0,8.47,h,0.06,EC+B+,100,
46,47,93Pd,0,1.17,s,0.02,EC+B+,100,
46,47,93Pd,0,1.17,s,0.02,ECP,7.4,0.2
46,46,92Pd,0,1.06,s,0.03,EC+B+,100,
46,46,92Pd,0,1.06,s,0.03,ECP,1.6,0.2
46,49,95Pd,0,7.4,s,0.5,EC+B+,100,
46,49,95Pd,0,7.4,s,0.5,ECP,0.23,0.05
46,49,95Pd,1.8751300000000002,13.3,s,0.2,EC+B+,89,3
46,49,95Pd,1.8751300000000002,13.3,s,0.2,IT,11,3
46,49,95Pd,1.8751300000000002,13.3,s,0.2,ECP,0.71,0.07
46,49,95Pd,0.804,,,,EC+B+,,
46,48,94Pd,0,9.4,s,0.2,EC+B+,100,
46,48,94Pd,0,9.4,s,0.2,ECP,0.13,
46,45,91Pd,0,32,ms,3,EC+B+,100,
46,45,91Pd,0,32,ms,3,ECP,3,
46,44,90Pd,0,,,,EC+B+,,
46,44,90Pd,0,,,,ECP,,
46,44,90Pd,0,,,,2P,,
47,85,132Ag,0,28,ms,+15-12,B-,100,
47,85,132Ag,0,28,ms,+15-12,B-N,,
47,85,132Ag,0,28,ms,+15-12,B-2N,,
47,83,130Ag,0,41,ms,4,B-,100,
47,83,130Ag,0,41,ms,4,B-N,,
47,83,130Ag,0,41,ms,4,B-2N,,
47,84,131Ag,0,35,ms,8,B-,100,
47,84,131Ag,0,35,ms,8,B-N,,
47,84,131Ag,0,35,ms,8,B-2N,,
47,81,128Ag,0,66.6,ms,2.4,B-,100,
47,81,128Ag,0,66.6,ms,2.4,B-N,9.3,0.5
47,81,128Ag,0,66.6,ms,2.4,B-2N,,
47,82,129Ag,0,52,ms,2,B-,100,
47,82,129Ag,0,52,ms,2,B-N,17.9,1.4
47,82,129Ag,0.02,130,ms,+92-54,B-,100,
47,82,129Ag,0.02,130,ms,+92-54,B-N,,
47,80,127Ag,0,89.1,ms,0.9,B-,100,
47,80,127Ag,0,89.1,ms,0.9,B-N,5.5,0.2
47,80,127Ag,1.942,67.5,s,0.9,B-,91.2,0.8
47,80,127Ag,1.942,67.5,s,0.9,IT,8.8,0.8
47,74,121Ag,0,0.781,s,0.015,B-,100,
47,74,121Ag,0,0.781,s,0.015,B-N,0.08,0.013
47,75,122Ag,0+X,0.55,s,0.05,B-,100,
47,75,122Ag,0+X,0.55,s,0.05,B-N,0.186,0.006
47,75,122Ag,0.08,0.2,s,0.05,B-,100,
47,75,122Ag,0.08,0.2,s,0.05,B-N,,
47,72,119Ag,0,6,s,0.5,B-,100,
47,72,119Ag,0.0334,2.1,s,0.1,B-,100,
47,73,120Ag,0,1.52,s,0.07,B-,100,
47,73,120Ag,0,1.52,s,0.07,B-N,0.003,
47,73,120Ag,0.2031,0.38,s,0.03,IT,68,10
47,73,120Ag,0.2031,0.38,s,0.03,B-,32,10
47,73,120Ag,0+X,0.94,s,0.1,B-,,
47,73,120Ag,0+X,0.94,s,0.1,IT,,
47,70,117Ag,0,72.8,s,+2.0-0.7,B-,100,
47,70,117Ag,0.0286,5.34,s,0.05,B-,94,1.5
47,70,117Ag,0.0286,5.34,s,0.05,IT,6,1.5
47,71,118Ag,0,3.87,s,0.09,B-,100,
47,71,118Ag,0.12763,2,s,0.1,B-,59,5
47,71,118Ag,0.12763,2,s,0.1,IT,41,5
47,78,125Ag,0,176,ms,3,B-,100,
47,78,125Ag,0,176,ms,3,B-N,1.1,0.2
47,78,125Ag,0.09709999999999999,159,ms,21,B-,100,
47,78,125Ag,0.09709999999999999,159,ms,21,B-N,4.6,1
47,79,126Ag,0+X,52,ms,10,B-,100,
47,79,126Ag,0+X,52,ms,10,B-N,3.8,0.2
47,79,126Ag,0+X,92,ms,9,B-,100,
47,79,126Ag,0+X,92,ms,9,B-N,3.8,0.2
47,76,123Ag,0,300,ms,8,B-,100,
47,76,123Ag,0,300,ms,8,B-N,0.79,0.12
47,77,124Ag,0,182,ms,4,B-,100,
47,77,124Ag,0,182,ms,4,B-N,1.7,0.7
47,77,124Ag,0+X,144,ms,20,B-,100,
47,77,124Ag,0+X,144,ms,20,B-N,,
47,63,110Ag,0,24.56,s,0.11,B-,99.7,0.06
47,63,110Ag,0,24.56,s,0.11,EC,0.3,0.06
47,63,110Ag,0.11759,249.86,d,0.05,B-,98.67,0.08
47,63,110Ag,0.11759,249.86,d,0.05,IT,1.33,0.08
47,64,111Ag,0,7.421,d,0.01,B-,100,
47,64,111Ag,0.05982,64.8,s,0.8,IT,99.3,0.2
47,64,111Ag,0.05982,64.8,s,0.8,B-,0.7,0.2
47,61,108Ag,0,2.39,m,0.01,B-,97.15,0.2
47,61,108Ag,0,2.39,m,0.01,EC+B+,2.85,0.2
47,61,108Ag,0.109466,435.9,y,3.7,EC+B+,92.55,0.2
47,61,108Ag,0.109466,435.9,y,3.7,IT,7.45,0.2
47,62,109Ag,0.08803369999999999,39.8,s,0.2,IT,100,
47,60,107Ag,0.093125,44.2,s,0.2,IT,100,
47,69,116Ag,0,3.83,m,0.08,B-,100,
47,69,116Ag,0.0479,20,s,1,B-,93,4
47,69,116Ag,0.0479,20,s,1,IT,7,4
47,69,116Ag,0.12980000000000003,9.8,s,0.1,B-,92,4
47,69,116Ag,0.12980000000000003,9.8,s,0.1,IT,8,
47,67,114Ag,0,4.59,s,0.1,B-,100,
47,68,115Ag,0,20,m,0.5,B-,100,
47,68,115Ag,0.041159999999999995,18,s,0.7,B-,79,0.3
47,68,115Ag,0.041159999999999995,18,s,0.7,IT,21,0.3
47,65,112Ag,0,3.15,h,0.01,B-,100,
47,66,113Ag,0,5.37,h,0.05,B-,100,
47,66,113Ag,0.043500000000000004,67.8,s,2.1,B-,36,7
47,66,113Ag,0.043500000000000004,67.8,s,2.1,IT,64,7
47,52,99Ag,0,124,s,3,EC+B+,100,
47,52,99Ag,0.5062,10.5,s,0.5,IT,100,
47,53,100Ag,0,2.01,m,0.09,EC+B+,100,
47,53,100Ag,0.015519999999999999,2.24,m,0.13,EC+B+,,
47,53,100Ag,0.015519999999999999,2.24,m,0.13,IT,,
47,50,97Ag,0,25.5,s,0.3,EC+B+,100,
47,51,98Ag,0,47.5,s,0.3,EC+B+,100,
47,51,98Ag,0,47.5,s,0.3,ECP,0.0011,0.0005
47,58,105Ag,0,41.29,d,0.07,EC+B+,100,
47,58,105Ag,0.025468,7.23,m,0.16,IT,99.66,0.07
47,58,105Ag,0.025468,7.23,m,0.16,EC+B+,0.34,0.07
47,59,106Ag,0,23.96,m,0.04,EC+B+,99,
47,59,106Ag,0,23.96,m,0.04,B-,1,
47,59,106Ag,0.08966,8.28,d,0.02,EC+B+,100,
47,56,103Ag,0,65.8,m,0.6,EC+B+,100,
47,56,103Ag,0.13445,5.8,s,0.3,IT,100,
47,57,104Ag,0,69.3,m,0.9,EC+B+,100,
47,57,104Ag,0.006900000000000001,33.5,m,2.0,EC+B+,100,
47,57,104Ag,0.006900000000000001,33.5,m,2.0,IT,0.07,
47,54,101Ag,0,11.1,m,0.2,EC+B+,100,
47,54,101Ag,0.2741,3.09,s,0.07,IT,100,
47,55,102Ag,0,12.9,m,0.3,EC+B+,100,
47,55,102Ag,0.0094,7.7,m,0.5,EC+B+,51,5
47,55,102Ag,0.0094,7.7,m,0.5,IT,49,5
47,49,96Ag,0+X,4.435,s,0.031,EC+B+,100,
47,49,96Ag,0+X,4.435,s,0.031,ECP,4.8,0.8
47,49,96Ag,0+X,6.9,s,0.5,EC+B+,100,
47,49,96Ag,0+X,6.9,s,0.5,ECP,14.9,1.8
47,47,94Ag,0,27,ms,2,EC+B+,100,
47,47,94Ag,0,27,ms,2,ECP,0.2,
47,47,94Ag,0+X,0.47,s,0.01,EC+B+,100,
47,47,94Ag,0+X,0.47,s,0.01,ECP,17,1.6
47,47,94Ag,6.7,0.4,s,0.04,EC+B+,95.9,0.6
47,47,94Ag,6.7,0.4,s,0.04,ECP,27,
47,47,94Ag,6.7,0.4,s,0.04,P,4.1,0.6
47,48,95Ag,0,1.81,s,0.05,EC+B+,100,
47,48,95Ag,0,1.81,s,0.05,ECP,2.3,0.2
47,45,92Ag,0,,,,EC+B+,,
47,45,92Ag,0,,,,ECP,,
47,45,92Ag,0,,,,P,,
47,46,93Ag,0,228,ns,16,EC+B+,,
47,46,93Ag,0,228,ns,16,ECP,,
47,46,93Ag,0,228,ns,16,P,,
48,65,113Cd,0,8.04e+15,y,5.00e+13,B-,100,
48,65,113Cd,0.26354000000000005,13.89,y,0.16,B-,99.9036,0.0019
48,65,113Cd,0.26354000000000005,13.89,y,0.16,IT,0.0964,0.0019
48,63,111Cd,0.396214,48.5,m,0.09,IT,100,
48,61,109Cd,0,461.98,d,0.31,EC,100,
48,68,116Cd,0,2.68e+19,y,8.91e+17-9.00e+17,2B-,100,
48,69,117Cd,0,2.503,h,0.005,B-,100,
48,69,117Cd,0.13640000000000002,3.437,h,0.013,B-,100,
48,67,115Cd,0,53.4,h,0.04,B-,100,
48,67,115Cd,0.181,44.6,d,0.3,B-,100,
48,53,101Cd,0,1.36,m,0.05,EC+B+,100,
48,54,102Cd,0,5.5,m,0.5,EC+B+,100,
48,51,99Cd,0,17,s,1,EC+B+,100,
48,51,99Cd,0,17,s,1,ECP,0.21,0.02
48,52,100Cd,0,49.1,s,0.5,EC+B+,100,
48,50,98Cd,0,9.3,s,0.1,EC+B+,100,
48,50,98Cd,0,9.3,s,0.1,ECP,0.029,
48,59,107Cd,0,6.52,h,0.02,EC+B+,100,
48,57,105Cd,0,55.4,m,0.4,EC+B+,100,
48,55,103Cd,0,7.5,m,0.2,EC+B+,100,
48,56,104Cd,0,57.8,m,0.8,EC+B+,100,
48,48,96Cd,0,1.01,s,0.05,EC+B+,100,
48,48,96Cd,0,1.01,s,0.05,ECP,1.6,0.3
48,48,96Cd,5.8,0.51,s,0.04,EC+B+,100,
48,48,96Cd,5.8,0.51,s,0.04,ECP,15.2,
48,49,97Cd,0,1.16,s,0.05,EC+B+,100,
48,49,97Cd,0,1.16,s,0.05,ECP,9.7,2.3
48,49,97Cd,2.62,3.86,s,0.06,EC+B+,100,
48,49,97Cd,2.62,3.86,s,0.06,ECP,25.1,0.5
48,49,97Cd,0+X,0.73,s,0.07,EC+B+,,
48,49,97Cd,0+X,0.73,s,0.07,ECP,,
48,49,97Cd,0+X,0.73,s,0.07,IT,,
48,46,94Cd,0,,,,EC+B+,,
48,46,94Cd,0,,,,ECP,,
48,47,95Cd,0,32,ms,3,EC+B+,100,
48,47,95Cd,0,32,ms,3,ECP,4.5,
48,86,134Cd,0,65,ms,15,B-,100,
48,86,134Cd,0,65,ms,15,B-N,,
48,86,134Cd,0,65,ms,15,B-2N,,
48,84,132Cd,0,84,ms,5,B-,100,
48,84,132Cd,0,84,ms,5,B-N,60,15
48,84,132Cd,0,84,ms,5,B-2N,,
48,85,133Cd,0,61,ms,6,B-,100,
48,85,133Cd,0,61,ms,6,B-N,,
48,85,133Cd,0,61,ms,6,B-2N,,
48,82,130Cd,0,129,ms,3,B-,100,
48,82,130Cd,0,129,ms,3,B-N,3,0.2
48,83,131Cd,0,98,ms,2,B-,100,
48,83,131Cd,0,98,ms,2,B-N,3.5,1
48,83,131Cd,0,98,ms,2,B-2N,,
48,80,128Cd,0,245.9,ms,1.9,B-,100,
48,80,128Cd,0,245.9,ms,1.9,B-N,1.9,
48,81,129Cd,0,151,ms,4,B-,100,
48,81,129Cd,0,151,ms,4,B-N,1.84,0.15
48,81,129Cd,0.343,152,ms,6,B-,100,
48,81,129Cd,0.343,152,ms,6,B-N,,
48,75,123Cd,0,2.1,s,0.02,B-,100,
48,75,123Cd,0.14400000000000002,1.8,s,0.03,B-,100,
48,76,124Cd,0,1.25,s,0.02,B-,100,
48,73,121Cd,0,13.5,s,0.3,B-,100,
48,73,121Cd,0.21486000000000002,8.3,s,0.8,B-,100,
48,74,122Cd,0,5.24,s,0.03,B-,100,
48,71,119Cd,0,2.69,m,0.02,B-,100,
48,71,119Cd,0.14654,2.2,m,0.02,B-,100,
48,72,120Cd,0,50.8,s,0.21,B-,100,
48,70,118Cd,0,50.3,m,0.2,B-,100,
48,79,127Cd,0,0.45,s,+0.12-0.08,B-,100,
48,79,127Cd,0,0.45,s,+0.12-0.08,B-N,1.2,
48,79,127Cd,0.2833,360,ms,40,B-,100,
48,79,127Cd,0.2833,360,ms,40,B-N,1.2,
48,77,125Cd,0,680,ms,40,B-,100,
48,77,125Cd,0.1886,480,ms,30,B-,100,
48,78,126Cd,0,512,ms,5,B-,100,
49,88,137In,0,65,ms,+40-30,B-,100,
49,88,137In,0,65,ms,+40-30,B-N,,
49,88,137In,0,65,ms,+40-30,B-2N,,
49,87,136In,0,85,ms,+10-8,B-,100,
49,87,136In,0,85,ms,+10-8,B-N,,
49,87,136In,0,85,ms,+10-8,B-2N,,
49,86,135In,0,97,ms,5,B-,100,
49,86,135In,0,97,ms,5,B-N,,
49,86,135In,0,97,ms,5,B-2N,,
49,85,134In,0,121,ms,5,B-,100,
49,85,134In,0,121,ms,5,B-N,89,3
49,85,134In,0,121,ms,5,B-2N,9,2
49,84,133In,0,162,ms,2,B-,100,
49,84,133In,0,162,ms,2,B-N,90,3
49,84,133In,0,162,ms,2,B-2N,,
49,84,133In,0.642,167,ms,11,B-,100,
49,84,133In,0.642,167,ms,11,B-N,93,3
49,84,133In,0.642,167,ms,11,B-2N,,
49,83,132In,0,200,ms,2,B-,100,
49,83,132In,0,200,ms,2,B-N,12.3,0.4
49,83,132In,0,200,ms,2,B-2N,,
49,82,131In,0,261,ms,3,B-,100,
49,82,131In,0,261,ms,3,B-N,2.3,0.3
49,82,131In,0.367,328,ms,15,B-,100,
49,82,131In,0.367,328,ms,15,B-N,2.3,0.3
49,82,131In,3.771,322,ms,41,B-,100,
49,82,131In,3.771,322,ms,41,B-N,12,7
49,81,130In,0,277,ms,12,B-,100,
49,81,130In,0,277,ms,12,B-N,0.93,0.13
49,81,130In,0.0665,541,ms,6,B-,100,
49,81,130In,0.0665,541,ms,6,B-N,1.65,0.15
49,81,130In,0.3845,541,ms,6,B-,100,
49,81,130In,0.3845,541,ms,6,B-N,1.65,0.15
49,80,129In,0,629,ms,24,B-,100,
49,80,129In,0,629,ms,24,B-N,0.228,0.051
49,80,129In,0.456,1.22,s,0.95,B-,99.7,
49,80,129In,0.456,1.22,s,0.95,B-N,3.61,0.41
49,80,129In,0.456,1.22,s,0.95,IT,0.3,
49,80,129In,1.6400000000000001,651,ms,20,B-,100,
49,80,129In,1.6400000000000001,651,ms,20,IT,,
49,80,129In,1.911,98,ms,13,IT,100,
49,80,129In,1.911,98,ms,13,B-,,
49,77,126In,0,1.53,s,0.01,B-,100,
49,77,126In,0.09,1.64,s,0.05,B-,100,
49,76,125In,0,2.36,s,0.04,B-,100,
49,76,125In,0.36012,12.2,s,0.2,B-,100,
49,75,124In,0,3.12,s,0.09,B-,100,
49,75,124In,0.025,3.67,s,0.03,B-,100,
49,74,123In,0,6.17,s,0.05,B-,100,
49,74,123In,0.32721,47.4,s,0.8,B-,100,
49,73,122In,0,1.5,s,0.3,B-,100,
49,73,122In,0.04,10.3,s,0.6,B-,100,
49,73,122In,0.29,10.8,s,0.4,B-,100,
49,72,121In,0,23.1,s,0.6,B-,100,
49,72,121In,0.31368,3.88,m,0.1,B-,98.8,0.2
49,72,121In,0.31368,3.88,m,0.1,IT,1.2,0.2
49,71,120In,0,3.08,s,0.08,B-,100,
49,71,120In,0+X,47.3,s,0.5,B-,100,
49,71,120In,0+X,46.2,s,0.8,B-,100,
49,70,119In,0,2.4,m,0.1,B-,100,
49,70,119In,0.31137000000000004,18,m,0.3,B-,97.5,
49,70,119In,0.31137000000000004,18,m,0.3,IT,2.5,
49,79,128In,0,0.84,s,0.06,B-,100,
49,79,128In,0,0.84,s,0.06,B-N,0.038,0.004
49,79,128In,0.2851,0.72,s,0.1,B-,100,
49,79,128In,0.2851,0.72,s,0.1,B-N,0.038,0.004
49,79,128In,1.7966,0.3,s,>,B-,100,
49,79,128In,1.7966,0.3,s,>,B-N,,
49,79,128In,1.7966,0.3,s,>,IT,,
49,78,127In,0,1.087,s,0.011,B-,100,
49,78,127In,0,1.087,s,0.011,B-N,0.03,
49,78,127In,0.4089,3.618,s,0.032,B-,100,
49,78,127In,0.4089,3.618,s,0.032,B-N,0.7,0.06
49,78,127In,1.744,1.04,s,0.1,B-,100,
49,78,127In,1.744,1.04,s,0.1,B-N,,
49,66,115In,0,4.41e+14,y,2.50e+13,B-,100,
49,66,115In,0.33624400000000004,4.485,h,0.004,IT,95,0.7
49,66,115In,0.33624400000000004,4.485,h,0.004,B-,5,0.7
49,65,114In,0,71.9,s,0.1,B-,99.5,0.15
49,65,114In,0,71.9,s,0.1,EC+B+,0.5,0.15
49,65,114In,0.1902682,49.51,d,0.01,IT,96.75,0.24
49,65,114In,0.1902682,49.51,d,0.01,EC+B+,3.25,0.24
49,64,113In,0.391699,99.48,m,0.02,IT,100,
49,63,112In,0,14.88,m,0.15,EC+B+,62,4
49,63,112In,0,14.88,m,0.15,B-,38,4
49,63,112In,0.156592,20.67,m,0.08,IT,100,
49,62,111In,0,2.8048,d,0.0001,EC,100,
49,62,111In,0.53699,7.7,m,0.3,IT,100,
49,61,110In,0,4.9,h,0.1,EC+B+,100,
49,61,110In,0.062079999999999996,69,m,0.5,EC+B+,100,
49,60,109In,0,4.159,h,0.01,EC+B+,100,
49,60,109In,0.64979,1.34,m,0.06,IT,100,
49,60,109In,2.1018600000000003,210,ms,1,IT,100,
49,69,118In,0,5.4,s,0.3,B-,100,
49,69,118In,0.06,4.4,m,0.03,B-,100,
49,69,118In,0.2,8.5,s,0.3,IT,98.6,0.3
49,69,118In,0.2,8.5,s,0.3,B-,1.4,0.3
49,68,117In,0,43.2,m,0.3,B-,100,
49,68,117In,0.315303,116.1,m,0.2,B-,52.9,1.5
49,68,117In,0.315303,116.1,m,0.2,IT,47.1,1.5
49,67,116In,0,14.1,s,0.05,B-,99.9762,0.0042
49,67,116In,0,14.1,s,0.05,EC,0.0238,0.0042
49,67,116In,0.127267,54.14,m,0.04,B-,100,
49,67,116In,0.28966000000000003,2.18,s,0.04,IT,100,
49,55,104In,0,1.8,m,0.03,EC+B+,100,
49,55,104In,0.09348000000000001,15.7,s,0.5,IT,80,5
49,55,104In,0.09348000000000001,15.7,s,0.5,EC+B+,20,5
49,54,103In,0,65,s,7,EC+B+,100,
49,54,103In,0.6317,34,s,2,EC+B+,67,
49,54,103In,0.6317,34,s,2,IT,33,
49,53,102In,0,23.3,s,0.1,EC+B+,100,
49,53,102In,0,23.3,s,0.1,ECP,0.0093,0.0013
49,52,101In,0,15.1,s,1.1,EC+B+,100,
49,52,101In,0,15.1,s,1.1,ECP,1.7,
49,52,101In,0.61,,,,EC+B+,,
49,52,101In,0.61,,,,IT,,
49,51,100In,0,5.66,s,0.05,EC+B+,100,
49,51,100In,0,5.66,s,0.05,ECP,1.66,0.03
49,50,99In,0,3.11,s,0.06,EC+B+,100,
49,50,99In,0,3.11,s,0.06,ECP,0.29,0.03
49,59,108In,0,58,m,1.0,EC+B+,100,
49,59,108In,0.029750000000000002,39.6,m,0.6,EC+B+,100,
49,58,107In,0,32.4,m,0.3,EC+B+,100,
49,58,107In,0.6785,50.5,s,0.6,IT,100,
49,57,106In,0,6.23,m,0.08,EC+B+,100,
49,57,106In,0.0286,5.31,m,0.03,EC+B+,100,
49,56,105In,0,5.07,m,0.07,EC+B+,100,
49,56,105In,0.6740900000000001,48,s,6,IT,100,
49,49,98In,0,30,ms,1,EC+B+,100,
49,49,98In,0,30,ms,1,ECP,0.13,
49,49,98In,0.8200000000000001,0.89,s,0.02,EC+B+,100,
49,49,98In,0.8200000000000001,0.89,s,0.02,ECP,44,2
49,48,97In,0,36,ms,6,EC+B+,100,
49,48,97In,0,36,ms,6,ECP,1.7,
49,47,96In,0,,,,EC+B+,,
49,47,96In,0,,,,ECP,,
49,47,96In,0,,,,P,,
50,49,99Sn,0,24,ms,4,EC+B+,100,
50,49,99Sn,0,24,ms,4,ECP,3.9,
50,51,101Sn,0,2.2,s,0.05,EC+B+,100,
50,51,101Sn,0,2.2,s,0.05,ECP,23,0.8
50,50,100Sn,0,1.18,s,0.07,EC+B+,100,
50,50,100Sn,0,1.18,s,0.07,ECP,17,
50,53,103Sn,0,7,s,0.2,EC+B+,100,
50,53,103Sn,0,7,s,0.2,ECP,1.2,0.1
50,52,102Sn,0,3.8,s,0.2,EC+B+,100,
50,52,102Sn,0,3.8,s,0.2,ECP,,
50,55,105Sn,0,32.7,s,0.5,EC+B+,100,
50,55,105Sn,0,32.7,s,0.5,ECP,0.011,0.004
50,54,104Sn,0,20.9,s,0.4,EC+B+,100,
50,57,107Sn,0,2.9,m,0.05,EC+B+,100,
50,56,106Sn,0,1.92,m,0.08,EC+B+,100,
50,59,109Sn,0,18.1,m,0.1,EC+B+,100,
50,58,108Sn,0,10.5,m,0.17,EC+B+,100,
50,60,110Sn,0,4.154,h,0.004,EC,100,
50,61,111Sn,0,35.3,m,0.4,EC+B+,100,
50,63,113Sn,0,115.08,d,0.03,EC+B+,100,
50,63,113Sn,0.077389,21.4,m,0.4,IT,91.1,2.3
50,63,113Sn,0.077389,21.4,m,0.4,EC+B+,8.9,2.3
50,67,117Sn,0.31457999999999997,13.94,d,0.03,IT,100,
50,69,119Sn,0.08953100000000001,293,d,1.3,IT,100,
50,71,121Sn,0,27.05,h,0.04,B-,100,
50,71,121Sn,0.00631,43.9,y,0.5,IT,77.6,2
50,71,121Sn,0.00631,43.9,y,0.5,B-,22.4,2
50,73,123Sn,0,129.2,d,0.4,B-,100,
50,73,123Sn,0.0246,40.06,m,0.01,B-,100,
50,75,125Sn,0,9.634,d,0.015,B-,100,
50,75,125Sn,0.0275,10.01,m,0.08,B-,100,
50,77,127Sn,0,2.1,h,0.03,B-,100,
50,77,127Sn,0.005070000000000001,4.13,m,0.03,B-,100,
50,76,126Sn,0,1.98e+05,y,6.00e+03,B-,100,
50,79,129Sn,0,2.23,m,0.04,B-,100,
50,79,129Sn,0.03515,7.2,m,0.1,B-,100,
50,78,128Sn,0,59.6,m,0.3,B-,100,
50,78,128Sn,2.0915,6.5,s,0.5,IT,100,
50,80,130Sn,0,3.73,m,0.06,B-,100,
50,80,130Sn,19.46688,1.7,m,0.1,B-,100,
50,82,132Sn,0,39.7,s,0.5,B-,100,
50,81,131Sn,0,56,s,0.5,B-,100,
